weld_id,x,y,z,nx,ny,nz,ox,oy,oz,ow
2,-0.10968,-0.0246631,0.299944,0,0,1,0.382683,0,0,0.92388
2,-0.104675,-0.0246619,0.29994,0,0,1,0.382683,0,0,0.92388
2,-0.0996704,-0.0246607,0.299936,0,0,1,0.382683,0,0,0.92388
2,-0.0946655,-0.0246595,0.299932,0,0,1,0.382683,0,0,0.92388
2,-0.0896606,-0.0246583,0.299929,0,0,1,0.382683,0,0,0.92388
2,-0.0846558,-0.0246571,0.299925,0,0,1,0.382683,0,0,0.92388
2,-0.0796509,-0.024656,0.299921,0,0,1,0.382683,0,0,0.92388
2,-0.074646,-0.0246548,0.299917,0,0,1,0.382683,0,0,0.92388
2,-0.0696411,-0.0246536,0.299914,0,0,1,0.382683,0,0,0.92388
2,-0.0646362,-0.0246524,0.29991,0,0,1,0.382683,0,0,0.92388
2,-0.0596313,-0.0246512,0.299906,0,0,1,0.382683,0,0,0.92388
2,-0.0546265,-0.02465,0.299903,0,0,1,0.382683,0,0,0.92388
2,-0.0496216,-0.0246488,0.299899,0,0,1,0.382683,0,0,0.92388
2,-0.0446167,-0.0246477,0.299895,0,0,1,0.382683,0,0,0.92388
2,-0.0396118,-0.0246465,0.299891,0,0,1,0.382683,0,0,0.92388
2,-0.0346069,-0.0246453,0.299888,0,0,1,0.382683,0,0,0.92388
2,-0.0296021,-0.0246441,0.299884,0,0,1,0.382683,0,0,0.92388
2,-0.0245972,-0.0246429,0.29988,0,0,1,0.382683,0,0,0.92388
2,-0.0195923,-0.0246417,0.299877,0,0,1,0.382683,0,0,0.92388
2,-0.0145874,-0.0246405,0.299873,0,0,1,0.382683,0,0,0.92388
2,-0.00958252,-0.0246394,0.299869,0,0,1,0.382683,0,0,0.92388
2,-0.00457764,-0.0246382,0.299865,0,0,1,0.382683,0,0,0.92388
2,0.000427246,-0.024637,0.299862,0,0,1,0.382683,0,0,0.92388
2,0.00543213,-0.0246358,0.299858,0,0,1,0.382683,0,0,0.92388
2,0.010437,-0.0246346,0.299854,0,0,1,0.382683,0,0,0.92388
